,info,outflow,outflow,outflow,outflow,outflow,inflow,inflow,inflow,inflow,inflow,info,info,info,info
539,539,1,6,18,4,0,16,6,18,4,0,0.59,2111,thermal process,
539,539,1,6,17,27,0,16,6,17,27,0,0.59,2111,thermal process,
539,539,1,6,18,3,0,16,6,18,3,0,0.59,2111,thermal process,
539,539,1,6,18,2,0,16,6,18,2,0,0.59,2111,thermal process,
539,539,1,6,18,1,0,16,6,18,1,0,0.59,2111,thermal process,
539,539,1,6,18,0,0,16,6,18,0,0,0.59,2111,thermal process,
539,539,1,6,18,-1,0,16,6,18,-1,0,0.59,2111,thermal process,
539,539,1,6,17,29,0,16,6,17,29,0,0.59,2111,thermal process,
539,539,1,6,17,28,0,16,6,17,28,0,0.59,2111,thermal process,
539,539,1,6,14,19,0,16,6,14,19,0,0.59,2111,thermal process,
539,539,1,6,14,18,0,16,6,14,18,0,0.59,2111,thermal process,
539,539,1,6,14,17,0,16,6,14,17,0,0.59,2111,thermal process,
539,539,1,6,11,1,0,16,6,11,1,0,0.59,2111,thermal process,
539,539,1,6,11,8,0,16,6,11,8,0,0.59,2111,thermal process,
539,539,1,6,11,7,0,16,6,11,7,0,0.59,2111,thermal process,
539,539,1,6,11,6,0,16,6,11,6,0,0.59,2111,thermal process,
539,539,1,6,11,5,0,16,6,11,5,0,0.59,2111,thermal process,
539,539,1,6,11,4,0,16,6,11,4,0,0.59,2111,thermal process,
539,539,1,6,11,3,0,16,6,11,3,0,0.59,2111,thermal process,
539,539,1,6,11,2,0,16,6,11,2,0,0.59,2111,thermal process,
539,539,1,6,11,0,0,16,6,11,0,0,0.59,2111,thermal process,
539,539,1,6,11,10,0,16,6,11,10,0,0.59,2111,thermal process,
539,539,1,6,11,-1,0,16,6,11,-1,0,0.59,2111,thermal process,
539,539,1,6,10,29,0,16,6,10,29,0,0.59,2111,thermal process,
539,539,1,6,10,28,0,16,6,10,28,0,0.59,2111,thermal process,
539,539,1,6,10,27,0,16,6,10,27,0,0.59,2111,thermal process,
539,539,1,6,10,26,0,16,6,10,26,0,0.59,2111,thermal process,
539,539,1,6,10,25,0,16,6,10,25,0,0.59,2111,thermal process,
539,539,1,6,10,24,0,16,6,10,24,0,0.59,2111,thermal process,
539,539,1,6,11,9,0,16,6,11,9,0,0.59,2111,thermal process,
539,539,1,6,11,11,0,16,6,11,11,0,0.59,2111,thermal process,
539,539,1,6,10,22,0,16,6,10,22,0,0.59,2111,thermal process,
539,539,1,6,11,21,0,16,6,11,21,0,0.59,2111,thermal process,
539,539,1,6,11,28,0,16,6,11,28,0,0.59,2111,thermal process,
539,539,1,6,11,27,0,16,6,11,27,0,0.59,2111,thermal process,
539,539,1,6,11,26,0,16,6,11,26,0,0.59,2111,thermal process,
539,539,1,6,11,25,0,16,6,11,25,0,0.59,2111,thermal process,
539,539,1,6,11,24,0,16,6,11,24,0,0.59,2111,thermal process,
539,539,1,6,11,23,0,16,6,11,23,0,0.59,2111,thermal process,
539,539,1,6,11,22,0,16,6,11,22,0,0.59,2111,thermal process,
539,539,1,6,11,20,0,16,6,11,20,0,0.59,2111,thermal process,
539,539,1,6,11,12,0,16,6,11,12,0,0.59,2111,thermal process,
539,539,1,6,11,19,0,16,6,11,19,0,0.59,2111,thermal process,
539,539,1,6,11,18,0,16,6,11,18,0,0.59,2111,thermal process,
539,539,1,6,11,17,0,16,6,11,17,0,0.59,2111,thermal process,
539,539,1,6,11,16,0,16,6,11,16,0,0.59,2111,thermal process,
539,539,1,6,11,15,0,16,6,11,15,0,0.59,2111,thermal process,
539,539,1,6,11,14,0,16,6,11,14,0,0.59,2111,thermal process,
539,539,1,6,11,13,0,16,6,11,13,0,0.59,2111,thermal process,
539,539,1,6,10,23,0,16,6,10,23,0,0.59,2111,thermal process,
539,539,1,6,10,21,0,16,6,10,21,0,0.59,2111,thermal process,
539,539,1,6,12,-1,0,16,6,12,-1,0,0.59,2111,thermal process,
539,539,1,6,9,23,0,16,6,9,23,0,0.59,2111,thermal process,
539,539,1,6,10,-1,0,16,6,10,-1,0,0.59,2111,thermal process,
539,539,1,6,9,29,0,16,6,9,29,0,0.59,2111,thermal process,
539,539,1,6,9,28,0,16,6,9,28,0,0.59,2111,thermal process,
539,539,1,6,9,27,0,16,6,9,27,0,0.59,2111,thermal process,
539,539,1,6,9,26,0,16,6,9,26,0,0.59,2111,thermal process,
539,539,1,6,9,25,0,16,6,9,25,0,0.59,2111,thermal process,
539,539,1,6,9,24,0,16,6,9,24,0,0.59,2111,thermal process,
539,539,1,6,9,22,0,16,6,9,22,0,0.59,2111,thermal process,
539,539,1,6,10,1,0,16,6,10,1,0,0.59,2111,thermal process,
539,539,1,6,9,21,0,16,6,9,21,0,0.59,2111,thermal process,
539,539,1,6,9,20,0,16,6,9,20,0,0.59,2111,thermal process,
539,539,1,6,9,19,0,16,6,9,19,0,0.59,2111,thermal process,
539,539,1,6,9,18,0,16,6,9,18,0,0.59,2111,thermal process,
539,539,1,6,9,17,0,16,6,9,17,0,0.59,2111,thermal process,
539,539,1,6,9,16,0,16,6,9,16,0,0.59,2111,thermal process,
539,539,1,6,9,15,0,16,6,9,15,0,0.59,2111,thermal process,
539,539,1,6,10,0,0,16,6,10,0,0,0.59,2111,thermal process,
539,539,1,6,10,2,0,16,6,10,2,0,0.59,2111,thermal process,
539,539,1,6,10,20,0,16,6,10,20,0,0.59,2111,thermal process,
539,539,1,6,10,12,0,16,6,10,12,0,0.59,2111,thermal process,
539,539,1,6,10,19,0,16,6,10,19,0,0.59,2111,thermal process,
539,539,1,6,10,18,0,16,6,10,18,0,0.59,2111,thermal process,
539,539,1,6,10,17,0,16,6,10,17,0,0.59,2111,thermal process,
539,539,1,6,10,16,0,16,6,10,16,0,0.59,2111,thermal process,
539,539,1,6,10,15,0,16,6,10,15,0,0.59,2111,thermal process,
539,539,1,6,10,14,0,16,6,10,14,0,0.59,2111,thermal process,
539,539,1,6,10,13,0,16,6,10,13,0,0.59,2111,thermal process,
539,539,1,6,10,11,0,16,6,10,11,0,0.59,2111,thermal process,
539,539,1,6,10,3,0,16,6,10,3,0,0.59,2111,thermal process,
539,539,1,6,10,10,0,16,6,10,10,0,0.59,2111,thermal process,
539,539,1,6,10,9,0,16,6,10,9,0,0.59,2111,thermal process,
539,539,1,6,10,8,0,16,6,10,8,0,0.59,2111,thermal process,
539,539,1,6,10,7,0,16,6,10,7,0,0.59,2111,thermal process,
539,539,1,6,10,6,0,16,6,10,6,0,0.59,2111,thermal process,
539,539,1,6,10,5,0,16,6,10,5,0,0.59,2111,thermal process,
539,539,1,6,10,4,0,16,6,10,4,0,0.59,2111,thermal process,
539,539,1,6,11,29,0,16,6,11,29,0,0.59,2111,thermal process,
539,539,1,6,12,0,0,16,6,12,0,0,0.59,2111,thermal process,
539,539,1,6,14,16,0,16,6,14,16,0,0.59,2111,thermal process,
539,539,1,6,13,19,0,16,6,13,19,0,0.59,2111,thermal process,
539,539,1,6,13,26,0,16,6,13,26,0,0.59,2111,thermal process,
539,539,1,6,13,25,0,16,6,13,25,0,0.59,2111,thermal process,
539,539,1,6,13,24,0,16,6,13,24,0,0.59,2111,thermal process,
539,539,1,6,13,23,0,16,6,13,23,0,0.59,2111,thermal process,
539,539,1,6,13,22,0,16,6,13,22,0,0.59,2111,thermal process,
539,539,1,6,13,21,0,16,6,13,21,0,0.59,2111,thermal process,
539,539,1,6,13,20,0,16,6,13,20,0,0.59,2111,thermal process,
539,539,1,6,13,18,0,16,6,13,18,0,0.59,2111,thermal process,
539,539,1,6,13,28,0,16,6,13,28,0,0.59,2111,thermal process,
539,539,1,6,13,17,0,16,6,13,17,0,0.59,2111,thermal process,
539,539,1,6,13,16,0,16,6,13,16,0,0.59,2111,thermal process,
539,539,1,6,13,15,0,16,6,13,15,0,0.59,2111,thermal process,
539,539,1,6,13,14,0,16,6,13,14,0,0.59,2111,thermal process,
539,539,1,6,13,13,0,16,6,13,13,0,0.59,2111,thermal process,
539,539,1,6,13,12,0,16,6,13,12,0,0.59,2111,thermal process,
539,539,1,6,13,11,0,16,6,13,11,0,0.59,2111,thermal process,
539,539,1,6,13,27,0,16,6,13,27,0,0.59,2111,thermal process,
539,539,1,6,13,29,0,16,6,13,29,0,0.59,2111,thermal process,
539,539,1,6,13,9,0,16,6,13,9,0,0.59,2111,thermal process,
539,539,1,6,14,8,0,16,6,14,8,0,0.59,2111,thermal process,
539,539,1,6,14,15,0,16,6,14,15,0,0.59,2111,thermal process,
539,539,1,6,14,14,0,16,6,14,14,0,0.59,2111,thermal process,
539,539,1,6,14,13,0,16,6,14,13,0,0.59,2111,thermal process,
539,539,1,6,14,12,0,16,6,14,12,0,0.59,2111,thermal process,
539,539,1,6,14,11,0,16,6,14,11,0,0.59,2111,thermal process,
539,539,1,6,14,10,0,16,6,14,10,0,0.59,2111,thermal process,
539,539,1,6,14,9,0,16,6,14,9,0,0.59,2111,thermal process,
539,539,1,6,14,7,0,16,6,14,7,0,0.59,2111,thermal process,
539,539,1,6,14,-1,0,16,6,14,-1,0,0.59,2111,thermal process,
539,539,1,6,14,6,0,16,6,14,6,0,0.59,2111,thermal process,
539,539,1,6,14,5,0,16,6,14,5,0,0.59,2111,thermal process,
539,539,1,6,14,4,0,16,6,14,4,0,0.59,2111,thermal process,
539,539,1,6,14,3,0,16,6,14,3,0,0.59,2111,thermal process,
539,539,1,6,14,2,0,16,6,14,2,0,0.59,2111,thermal process,
539,539,1,6,14,1,0,16,6,14,1,0,0.59,2111,thermal process,
539,539,1,6,14,0,0,16,6,14,0,0,0.59,2111,thermal process,
539,539,1,6,13,10,0,16,6,13,10,0,0.59,2111,thermal process,
539,539,1,6,13,8,0,16,6,13,8,0,0.59,2111,thermal process,
539,539,1,6,12,1,0,16,6,12,1,0,0.59,2111,thermal process,
539,539,1,6,12,10,0,16,6,12,10,0,0.59,2111,thermal process,
539,539,1,6,12,17,0,16,6,12,17,0,0.59,2111,thermal process,
539,539,1,6,12,16,0,16,6,12,16,0,0.59,2111,thermal process,
539,539,1,6,12,15,0,16,6,12,15,0,0.59,2111,thermal process,
539,539,1,6,12,14,0,16,6,12,14,0,0.59,2111,thermal process,
539,539,1,6,12,13,0,16,6,12,13,0,0.59,2111,thermal process,
539,539,1,6,12,12,0,16,6,12,12,0,0.59,2111,thermal process,
539,539,1,6,12,11,0,16,6,12,11,0,0.59,2111,thermal process,
539,539,1,6,12,9,0,16,6,12,9,0,0.59,2111,thermal process,
539,539,1,6,12,19,0,16,6,12,19,0,0.59,2111,thermal process,
539,539,1,6,12,8,0,16,6,12,8,0,0.59,2111,thermal process,
539,539,1,6,12,7,0,16,6,12,7,0,0.59,2111,thermal process,
539,539,1,6,12,6,0,16,6,12,6,0,0.59,2111,thermal process,
539,539,1,6,12,5,0,16,6,12,5,0,0.59,2111,thermal process,
539,539,1,6,12,4,0,16,6,12,4,0,0.59,2111,thermal process,
539,539,1,6,12,3,0,16,6,12,3,0,0.59,2111,thermal process,
539,539,1,6,12,2,0,16,6,12,2,0,0.59,2111,thermal process,
539,539,1,6,12,18,0,16,6,12,18,0,0.59,2111,thermal process,
539,539,1,6,12,20,0,16,6,12,20,0,0.59,2111,thermal process,
539,539,1,6,13,7,0,16,6,13,7,0,0.59,2111,thermal process,
539,539,1,6,13,-1,0,16,6,13,-1,0,0.59,2111,thermal process,
539,539,1,6,13,6,0,16,6,13,6,0,0.59,2111,thermal process,
539,539,1,6,13,5,0,16,6,13,5,0,0.59,2111,thermal process,
539,539,1,6,13,4,0,16,6,13,4,0,0.59,2111,thermal process,
539,539,1,6,13,3,0,16,6,13,3,0,0.59,2111,thermal process,
539,539,1,6,13,2,0,16,6,13,2,0,0.59,2111,thermal process,
539,539,1,6,13,1,0,16,6,13,1,0,0.59,2111,thermal process,
539,539,1,6,13,0,0,16,6,13,0,0,0.59,2111,thermal process,
539,539,1,6,12,29,0,16,6,12,29,0,0.59,2111,thermal process,
539,539,1,6,12,21,0,16,6,12,21,0,0.59,2111,thermal process,
539,539,1,6,12,28,0,16,6,12,28,0,0.59,2111,thermal process,
539,539,1,6,12,27,0,16,6,12,27,0,0.59,2111,thermal process,
539,539,1,6,12,26,0,16,6,12,26,0,0.59,2111,thermal process,
539,539,1,6,12,25,0,16,6,12,25,0,0.59,2111,thermal process,
539,539,1,6,12,24,0,16,6,12,24,0,0.59,2111,thermal process,
539,539,1,6,12,23,0,16,6,12,23,0,0.59,2111,thermal process,
539,539,1,6,12,22,0,16,6,12,22,0,0.59,2111,thermal process,
539,539,1,6,40,15,0,16,6,40,15,0,0.59,2111,thermal process,
539,539,1,6,40,16,0,16,6,40,16,0,0.59,2111,thermal process,
539,539,1,6,40,17,0,16,6,40,17,0,0.59,2111,thermal process,
539,539,1,6,66,15,0,16,6,66,15,0,0.59,2111,thermal process,
539,539,1,6,68,11,0,16,6,68,11,0,0.59,2111,thermal process,
539,539,1,6,68,10,0,16,6,68,10,0,0.59,2111,thermal process,
539,539,1,6,68,9,0,16,6,68,9,0,0.59,2111,thermal process,
539,539,1,6,68,8,0,16,6,68,8,0,0.59,2111,thermal process,
539,539,1,6,68,7,0,16,6,68,7,0,0.59,2111,thermal process,
539,539,1,6,68,6,0,16,6,68,6,0,0.59,2111,thermal process,
539,539,1,6,68,5,0,16,6,68,5,0,0.59,2111,thermal process,
539,539,1,6,68,4,0,16,6,68,4,0,0.59,2111,thermal process,
539,539,1,6,68,3,0,16,6,68,3,0,0.59,2111,thermal process,
539,539,1,6,68,2,0,16,6,68,2,0,0.59,2111,thermal process,
539,539,1,6,68,1,0,16,6,68,1,0,0.59,2111,thermal process,
539,539,1,6,68,0,0,16,6,68,0,0,0.59,2111,thermal process,
539,539,1,6,68,-1,0,16,6,68,-1,0,0.59,2111,thermal process,
539,539,1,6,67,29,0,16,6,67,29,0,0.59,2111,thermal process,
539,539,1,6,67,28,0,16,6,67,28,0,0.59,2111,thermal process,
539,539,1,6,67,27,0,16,6,67,27,0,0.59,2111,thermal process,
539,539,1,6,67,26,0,16,6,67,26,0,0.59,2111,thermal process,
539,539,1,6,68,12,0,16,6,68,12,0,0.59,2111,thermal process,
539,539,1,6,68,13,0,16,6,68,13,0,0.59,2111,thermal process,
539,539,1,6,68,14,0,16,6,68,14,0,0.59,2111,thermal process,
539,539,1,6,68,24,0,16,6,68,24,0,0.59,2111,thermal process,
539,539,1,6,69,0,0,16,6,69,0,0,0.59,2111,thermal process,
539,539,1,6,69,-1,0,16,6,69,-1,0,0.59,2111,thermal process,
539,539,1,6,68,29,0,16,6,68,29,0,0.59,2111,thermal process,
539,539,1,6,68,28,0,16,6,68,28,0,0.59,2111,thermal process,
539,539,1,6,68,27,0,16,6,68,27,0,0.59,2111,thermal process,
539,539,1,6,68,26,0,16,6,68,26,0,0.59,2111,thermal process,
539,539,1,6,68,25,0,16,6,68,25,0,0.59,2111,thermal process,
539,539,1,6,68,23,0,16,6,68,23,0,0.59,2111,thermal process,
539,539,1,6,68,15,0,16,6,68,15,0,0.59,2111,thermal process,
539,539,1,6,68,22,0,16,6,68,22,0,0.59,2111,thermal process,
539,539,1,6,68,21,0,16,6,68,21,0,0.59,2111,thermal process,
539,539,1,6,68,20,0,16,6,68,20,0,0.59,2111,thermal process,
539,539,1,6,68,19,0,16,6,68,19,0,0.59,2111,thermal process,
539,539,1,6,68,18,0,16,6,68,18,0,0.59,2111,thermal process,
539,539,1,6,68,17,0,16,6,68,17,0,0.59,2111,thermal process,
539,539,1,6,68,16,0,16,6,68,16,0,0.59,2111,thermal process,
539,539,1,6,67,25,0,16,6,67,25,0,0.59,2111,thermal process,
539,539,1,6,67,24,0,16,6,67,24,0,0.59,2111,thermal process,
539,539,1,6,67,23,0,16,6,67,23,0,0.59,2111,thermal process,
539,539,1,6,66,25,0,16,6,66,25,0,0.59,2111,thermal process,
539,539,1,6,67,1,0,16,6,67,1,0,0.59,2111,thermal process,
539,539,1,6,67,0,0,16,6,67,0,0,0.59,2111,thermal process,
539,539,1,6,67,-1,0,16,6,67,-1,0,0.59,2111,thermal process,
539,539,1,6,66,29,0,16,6,66,29,0,0.59,2111,thermal process,
539,539,1,6,66,28,0,16,6,66,28,0,0.59,2111,thermal process,
539,539,1,6,66,27,0,16,6,66,27,0,0.59,2111,thermal process,
539,539,1,6,66,26,0,16,6,66,26,0,0.59,2111,thermal process,
539,539,1,6,66,24,0,16,6,66,24,0,0.59,2111,thermal process,
539,539,1,6,67,3,0,16,6,67,3,0,0.59,2111,thermal process,
539,539,1,6,66,23,0,16,6,66,23,0,0.59,2111,thermal process,
539,539,1,6,66,22,0,16,6,66,22,0,0.59,2111,thermal process,
539,539,1,6,66,21,0,16,6,66,21,0,0.59,2111,thermal process,
539,539,1,6,66,20,0,16,6,66,20,0,0.59,2111,thermal process,
539,539,1,6,66,19,0,16,6,66,19,0,0.59,2111,thermal process,
539,539,1,6,66,18,0,16,6,66,18,0,0.59,2111,thermal process,
539,539,1,6,66,17,0,16,6,66,17,0,0.59,2111,thermal process,
539,539,1,6,67,2,0,16,6,67,2,0,0.59,2111,thermal process,
539,539,1,6,67,4,0,16,6,67,4,0,0.59,2111,thermal process,
539,539,1,6,67,22,0,16,6,67,22,0,0.59,2111,thermal process,
539,539,1,6,67,14,0,16,6,67,14,0,0.59,2111,thermal process,
539,539,1,6,67,21,0,16,6,67,21,0,0.59,2111,thermal process,
539,539,1,6,67,20,0,16,6,67,20,0,0.59,2111,thermal process,
539,539,1,6,67,19,0,16,6,67,19,0,0.59,2111,thermal process,
539,539,1,6,67,18,0,16,6,67,18,0,0.59,2111,thermal process,
539,539,1,6,67,17,0,16,6,67,17,0,0.59,2111,thermal process,
539,539,1,6,67,16,0,16,6,67,16,0,0.59,2111,thermal process,
539,539,1,6,67,15,0,16,6,67,15,0,0.59,2111,thermal process,
539,539,1,6,67,13,0,16,6,67,13,0,0.59,2111,thermal process,
539,539,1,6,67,5,0,16,6,67,5,0,0.59,2111,thermal process,
539,539,1,6,67,12,0,16,6,67,12,0,0.59,2111,thermal process,
539,539,1,6,67,11,0,16,6,67,11,0,0.59,2111,thermal process,
539,539,1,6,67,10,0,16,6,67,10,0,0.59,2111,thermal process,
539,539,1,6,67,9,0,16,6,67,9,0,0.59,2111,thermal process,
539,539,1,6,67,8,0,16,6,67,8,0,0.59,2111,thermal process,
539,539,1,6,67,7,0,16,6,67,7,0,0.59,2111,thermal process,
539,539,1,6,67,6,0,16,6,67,6,0,0.59,2111,thermal process,
539,539,1,6,69,1,0,16,6,69,1,0,0.59,2111,thermal process,
539,539,1,6,69,2,0,16,6,69,2,0,0.59,2111,thermal process,
539,539,1,6,69,3,0,16,6,69,3,0,0.59,2111,thermal process,
539,539,1,6,70,22,0,16,6,70,22,0,0.59,2111,thermal process,
539,539,1,6,70,29,0,16,6,70,29,0,0.59,2111,thermal process,
539,539,1,6,70,28,0,16,6,70,28,0,0.59,2111,thermal process,
539,539,1,6,70,27,0,16,6,70,27,0,0.59,2111,thermal process,
539,539,1,6,70,26,0,16,6,70,26,0,0.59,2111,thermal process,
539,539,1,6,70,25,0,16,6,70,25,0,0.59,2111,thermal process,
539,539,1,6,70,24,0,16,6,70,24,0,0.59,2111,thermal process,
539,539,1,6,70,23,0,16,6,70,23,0,0.59,2111,thermal process,
539,539,1,6,70,21,0,16,6,70,21,0,0.59,2111,thermal process,
539,539,1,6,71,0,0,16,6,71,0,0,0.59,2111,thermal process,
539,539,1,6,70,20,0,16,6,70,20,0,0.59,2111,thermal process,
539,539,1,6,70,19,0,16,6,70,19,0,0.59,2111,thermal process,
539,539,1,6,70,18,0,16,6,70,18,0,0.59,2111,thermal process,
539,539,1,6,70,17,0,16,6,70,17,0,0.59,2111,thermal process,
539,539,1,6,70,16,0,16,6,70,16,0,0.59,2111,thermal process,
539,539,1,6,70,15,0,16,6,70,15,0,0.59,2111,thermal process,
539,539,1,6,70,14,0,16,6,70,14,0,0.59,2111,thermal process,
539,539,1,6,71,-1,0,16,6,71,-1,0,0.59,2111,thermal process,
539,539,1,6,71,1,0,16,6,71,1,0,0.59,2111,thermal process,
539,539,1,6,70,12,0,16,6,70,12,0,0.59,2111,thermal process,
539,539,1,6,71,11,0,16,6,71,11,0,0.59,2111,thermal process,
539,539,1,6,71,18,0,16,6,71,18,0,0.59,2111,thermal process,
539,539,1,6,71,17,0,16,6,71,17,0,0.59,2111,thermal process,
539,539,1,6,71,16,0,16,6,71,16,0,0.59,2111,thermal process,
539,539,1,6,71,15,0,16,6,71,15,0,0.59,2111,thermal process,
539,539,1,6,71,14,0,16,6,71,14,0,0.59,2111,thermal process,
539,539,1,6,71,13,0,16,6,71,13,0,0.59,2111,thermal process,
539,539,1,6,71,12,0,16,6,71,12,0,0.59,2111,thermal process,
539,539,1,6,71,10,0,16,6,71,10,0,0.59,2111,thermal process,
539,539,1,6,71,2,0,16,6,71,2,0,0.59,2111,thermal process,
539,539,1,6,71,9,0,16,6,71,9,0,0.59,2111,thermal process,
539,539,1,6,71,8,0,16,6,71,8,0,0.59,2111,thermal process,
539,539,1,6,71,7,0,16,6,71,7,0,0.59,2111,thermal process,
539,539,1,6,71,6,0,16,6,71,6,0,0.59,2111,thermal process,
539,539,1,6,71,5,0,16,6,71,5,0,0.59,2111,thermal process,
539,539,1,6,71,4,0,16,6,71,4,0,0.59,2111,thermal process,
539,539,1,6,71,3,0,16,6,71,3,0,0.59,2111,thermal process,
539,539,1,6,70,13,0,16,6,70,13,0,0.59,2111,thermal process,
539,539,1,6,70,11,0,16,6,70,11,0,0.59,2111,thermal process,
539,539,1,6,69,4,0,16,6,69,4,0,0.59,2111,thermal process,
539,539,1,6,69,13,0,16,6,69,13,0,0.59,2111,thermal process,
539,539,1,6,69,20,0,16,6,69,20,0,0.59,2111,thermal process,
539,539,1,6,69,19,0,16,6,69,19,0,0.59,2111,thermal process,
539,539,1,6,69,18,0,16,6,69,18,0,0.59,2111,thermal process,
539,539,1,6,69,17,0,16,6,69,17,0,0.59,2111,thermal process,
539,539,1,6,69,16,0,16,6,69,16,0,0.59,2111,thermal process,
539,539,1,6,69,15,0,16,6,69,15,0,0.59,2111,thermal process,
539,539,1,6,69,14,0,16,6,69,14,0,0.59,2111,thermal process,
539,539,1,6,69,12,0,16,6,69,12,0,0.59,2111,thermal process,
539,539,1,6,69,22,0,16,6,69,22,0,0.59,2111,thermal process,
539,539,1,6,69,11,0,16,6,69,11,0,0.59,2111,thermal process,
539,539,1,6,69,10,0,16,6,69,10,0,0.59,2111,thermal process,
539,539,1,6,69,9,0,16,6,69,9,0,0.59,2111,thermal process,
539,539,1,6,69,8,0,16,6,69,8,0,0.59,2111,thermal process,
539,539,1,6,69,7,0,16,6,69,7,0,0.59,2111,thermal process,
539,539,1,6,69,6,0,16,6,69,6,0,0.59,2111,thermal process,
539,539,1,6,69,5,0,16,6,69,5,0,0.59,2111,thermal process,
539,539,1,6,69,21,0,16,6,69,21,0,0.59,2111,thermal process,
539,539,1,6,69,23,0,16,6,69,23,0,0.59,2111,thermal process,
539,539,1,6,70,10,0,16,6,70,10,0,0.59,2111,thermal process,
539,539,1,6,70,2,0,16,6,70,2,0,0.59,2111,thermal process,
539,539,1,6,70,9,0,16,6,70,9,0,0.59,2111,thermal process,
539,539,1,6,70,8,0,16,6,70,8,0,0.59,2111,thermal process,
539,539,1,6,70,7,0,16,6,70,7,0,0.59,2111,thermal process,
539,539,1,6,70,6,0,16,6,70,6,0,0.59,2111,thermal process,
539,539,1,6,70,5,0,16,6,70,5,0,0.59,2111,thermal process,
539,539,1,6,70,4,0,16,6,70,4,0,0.59,2111,thermal process,
539,539,1,6,70,3,0,16,6,70,3,0,0.59,2111,thermal process,
539,539,1,6,70,1,0,16,6,70,1,0,0.59,2111,thermal process,
539,539,1,6,69,24,0,16,6,69,24,0,0.59,2111,thermal process,
539,539,1,6,70,0,0,16,6,70,0,0,0.59,2111,thermal process,
539,539,1,6,70,-1,0,16,6,70,-1,0,0.59,2111,thermal process,
539,539,1,6,69,29,0,16,6,69,29,0,0.59,2111,thermal process,
539,539,1,6,69,28,0,16,6,69,28,0,0.59,2111,thermal process,
539,539,1,6,69,27,0,16,6,69,27,0,0.59,2111,thermal process,
539,539,1,6,69,26,0,16,6,69,26,0,0.59,2111,thermal process,
539,539,1,6,69,25,0,16,6,69,25,0,0.59,2111,thermal process,
539,539,1,6,66,16,0,16,6,66,16,0,0.59,2111,thermal process,
539,539,1,6,66,14,0,16,6,66,14,0,0.59,2111,thermal process,
539,539,1,6,61,9,0,16,6,61,9,0,0.59,2111,thermal process,
539,539,1,6,66,13,0,16,6,66,13,0,0.59,2111,thermal process,
539,539,1,6,63,5,0,16,6,63,5,0,0.59,2111,thermal process,
539,539,1,6,63,4,0,16,6,63,4,0,0.59,2111,thermal process,
539,539,1,6,63,3,0,16,6,63,3,0,0.59,2111,thermal process,
539,539,1,6,63,2,0,16,6,63,2,0,0.59,2111,thermal process,
539,539,1,6,63,1,0,16,6,63,1,0,0.59,2111,thermal process,
539,539,1,6,63,0,0,16,6,63,0,0,0.59,2111,thermal process,
539,539,1,6,63,-1,0,16,6,63,-1,0,0.59,2111,thermal process,
539,539,1,6,62,29,0,16,6,62,29,0,0.59,2111,thermal process,
539,539,1,6,62,28,0,16,6,62,28,0,0.59,2111,thermal process,
539,539,1,6,62,27,0,16,6,62,27,0,0.59,2111,thermal process,
539,539,1,6,62,26,0,16,6,62,26,0,0.59,2111,thermal process,
539,539,1,6,62,25,0,16,6,62,25,0,0.59,2111,thermal process,
539,539,1,6,62,24,0,16,6,62,24,0,0.59,2111,thermal process,
539,539,1,6,62,23,0,16,6,62,23,0,0.59,2111,thermal process,
539,539,1,6,62,22,0,16,6,62,22,0,0.59,2111,thermal process,
539,539,1,6,62,21,0,16,6,62,21,0,0.59,2111,thermal process,
539,539,1,6,62,20,0,16,6,62,20,0,0.59,2111,thermal process,
539,539,1,6,63,6,0,16,6,63,6,0,0.59,2111,thermal process,
539,539,1,6,63,7,0,16,6,63,7,0,0.59,2111,thermal process,
539,539,1,6,63,8,0,16,6,63,8,0,0.59,2111,thermal process,
539,539,1,6,63,18,0,16,6,63,18,0,0.59,2111,thermal process,
539,539,1,6,63,25,0,16,6,63,25,0,0.59,2111,thermal process,
539,539,1,6,63,24,0,16,6,63,24,0,0.59,2111,thermal process,
539,539,1,6,63,23,0,16,6,63,23,0,0.59,2111,thermal process,
539,539,1,6,63,22,0,16,6,63,22,0,0.59,2111,thermal process,
539,539,1,6,63,21,0,16,6,63,21,0,0.59,2111,thermal process,
539,539,1,6,63,20,0,16,6,63,20,0,0.59,2111,thermal process,
539,539,1,6,63,19,0,16,6,63,19,0,0.59,2111,thermal process,
539,539,1,6,63,17,0,16,6,63,17,0,0.59,2111,thermal process,
539,539,1,6,63,9,0,16,6,63,9,0,0.59,2111,thermal process,
539,539,1,6,63,16,0,16,6,63,16,0,0.59,2111,thermal process,
539,539,1,6,63,15,0,16,6,63,15,0,0.59,2111,thermal process,
539,539,1,6,63,14,0,16,6,63,14,0,0.59,2111,thermal process,
539,539,1,6,63,13,0,16,6,63,13,0,0.59,2111,thermal process,
539,539,1,6,63,12,0,16,6,63,12,0,0.59,2111,thermal process,
539,539,1,6,63,11,0,16,6,63,11,0,0.59,2111,thermal process,
539,539,1,6,63,10,0,16,6,63,10,0,0.59,2111,thermal process,
539,539,1,6,62,19,0,16,6,62,19,0,0.59,2111,thermal process,
539,539,1,6,62,18,0,16,6,62,18,0,0.59,2111,thermal process,
539,539,1,6,62,17,0,16,6,62,17,0,0.59,2111,thermal process,
539,539,1,6,61,19,0,16,6,61,19,0,0.59,2111,thermal process,
539,539,1,6,61,26,0,16,6,61,26,0,0.59,2111,thermal process,
