scenario,year,region,flow,product,component,material,element,parameterCode,data,unit,DQS
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,ComponentShadowWEEE,non-ferrousMetals,As,e-m,0.0884417375808247,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,ComponentShadowWEEE,non-ferrousMetals,Ca,e-m,0.0014066497771456,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,ComponentShadowWEEE,non-ferrousMetals,Cl,e-m,0.0039857934017729,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,ComponentShadowWEEE,non-ferrousMetals,Cu,e-m,0.0018721172773867,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,ComponentShadowWEEE,non-ferrousMetals,Dy,e-m,0.057501466245642,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,ComponentShadowWEEE,non-ferrousMetals,Ga,e-m,0.0456814561839394,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,ComponentShadowWEEE,non-ferrousMetals,Mn,e-m,0.0497823804876309,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,ComponentShadowWEEE,non-ferrousMetals,Mo,e-m,0.103121901862582,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,ComponentShadowWEEE,non-ferrousMetals,O,e-m,0.0357083372341442,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,ComponentShadowWEEE,non-ferrousMetals,Pd,e-m,0.223758971543682,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,ComponentShadowWEEE,non-ferrousMetals,Sm,e-m,0.130325429696132,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,ComponentShadowWEEE,non-ferrousMetals,Sr,e-m,0.0122262255959204,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,ComponentShadowWEEE,non-ferrousMetals,Zr,e-m,0.0167818565383151,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,ComponentShadowWEEE,non-ferrousMetals,,m-c,0.0052619370389067,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,ComponentShadowWEEE,otherMetalsAndMetalAlloys,Ag,e-m,0.732237033490259,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,ComponentShadowWEEE,otherMetalsAndMetalAlloys,Al,e-m,0.0473741893953902,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,ComponentShadowWEEE,otherMetalsAndMetalAlloys,Dy,e-m,0.220388777114351,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,ComponentShadowWEEE,otherMetalsAndMetalAlloys,,m-c,0.224368404760286,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,ComponentShadowWEEE,otherMinerals,Ag,e-m,0.0831534050573155,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,ComponentShadowWEEE,otherMinerals,Pd,e-m,0.421399174512796,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,ComponentShadowWEEE,otherMinerals,Sc,e-m,0.26538631385698,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,ComponentShadowWEEE,otherMinerals,Zr,e-m,0.230061106572909,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,ComponentShadowWEEE,otherMinerals,,m-c,0.113703271662604,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,ComponentShadowWEEE,otherOrUndefinedMaterials,Ag,e-m,1,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,ComponentShadowWEEE,otherOrUndefinedMaterials,,m-c,0.0122554075967348,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,ComponentShadowWEEE,otherOrganics,Ag,e-m,1,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,ComponentShadowWEEE,otherOrganics,,m-c,0.0411238308058775,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,ComponentShadowWEEE,plastics,Ag,e-m,1,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,ComponentShadowWEEE,plastics,,m-c,0.0281407883612776,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,ComponentShadowWEEE,undefinedAndMixedMaterials,Ag,e-m,1,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,ComponentShadowWEEE,undefinedAndMixedMaterials,,m-c,0.0059919962538539,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,ComponentShadowWEEE,wood,Ag,e-m,1,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,ComponentShadowWEEE,wood,,m-c,0.0614548290294819,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,ConductivitySensor,CuAndCuAlloys,,m-c,0.280361227727798,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,ConductivitySensor,ferrousMetals,,m-c,0.719638772272202,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,ConductivitySensor,,,c-p,0.009100582528878,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,LED,,,c-p,0.0045472911823717,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,LidarSensor (&lt;15cm),AlAndAlAlloys,Ag,e-m,0.0783161914759654,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,LidarSensor (&lt;15cm),AlAndAlAlloys,As,e-m,0.106920040718271,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,LidarSensor (&lt;15cm),AlAndAlAlloys,Cu,e-m,0.214832904237294,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,LidarSensor (&lt;15cm),AlAndAlAlloys,Ga,e-m,0.160927206241013,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,LidarSensor (&lt;15cm),AlAndAlAlloys,Mn,e-m,0.121953620750898,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,LidarSensor (&lt;15cm),AlAndAlAlloys,Mo,e-m,0.291917665414368,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,LidarSensor (&lt;15cm),AlAndAlAlloys,Sm,e-m,0.0251323711621907,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,LidarSensor (&lt;15cm),AlAndAlAlloys,,m-c,0.145826216308429,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,LidarSensor (&lt;15cm),CuAndCuAlloys,Ag,e-m,0.535455777086085,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,LidarSensor (&lt;15cm),CuAndCuAlloys,Dy,e-m,0.161275303139943,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,LidarSensor (&lt;15cm),CuAndCuAlloys,Zr,e-m,0.303268919773972,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,LidarSensor (&lt;15cm),CuAndCuAlloys,,m-c,0.0019499871270314,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,LidarSensor (&lt;15cm),ferrousMetals,Ag,e-m,0.645450564192813,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,LidarSensor (&lt;15cm),ferrousMetals,Ca,e-m,0.0127848379316096,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,LidarSensor (&lt;15cm),ferrousMetals,Cu,e-m,0.0774212143898126,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,LidarSensor (&lt;15cm),ferrousMetals,Ga,e-m,0.0684504026001111,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,LidarSensor (&lt;15cm),ferrousMetals,Mo,e-m,0.0516465354363976,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,LidarSensor (&lt;15cm),ferrousMetals,O,e-m,0.019824551131507,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,LidarSensor (&lt;15cm),ferrousMetals,Sm,e-m,0.124421894317749,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,LidarSensor (&lt;15cm),ferrousMetals,,m-c,0.314497706493535,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,LidarSensor (&lt;15cm),glass,Ag,e-m,0.131618773659114,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,LidarSensor (&lt;15cm),glass,Pd,e-m,0.282042263714586,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,LidarSensor (&lt;15cm),glass,Sc,e-m,0.561619765767209,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,LidarSensor (&lt;15cm),glass,Zr,e-m,0.0247191968590916,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,LidarSensor (&lt;15cm),glass,,m-c,0.409366151588611,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,LidarSensor (&lt;15cm),,,c-p,0.0430048361312106,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,LidarSensor (&lt;15cm),plastics,Ag,e-m,1,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,LidarSensor (&lt;15cm),plastics,,m-c,0.128359938482393,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,MagnetSensor,CuAndCuAlloys,Ag,e-m,0.096074624093412,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,MagnetSensor,CuAndCuAlloys,Dy,e-m,0.82972761438111,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,MagnetSensor,CuAndCuAlloys,Zr,e-m,0.0741977615254781,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,MagnetSensor,CuAndCuAlloys,,m-c,0.731483859707118,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,MagnetSensor,ferrousMetals,Ag,e-m,0.348349785977145,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,MagnetSensor,ferrousMetals,Ca,e-m,0.177022852288523,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,MagnetSensor,ferrousMetals,Ga,e-m,0.140494938179651,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,MagnetSensor,ferrousMetals,Mo,e-m,0.104982517541918,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,MagnetSensor,ferrousMetals,Sm,e-m,0.229149906012762,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,MagnetSensor,ferrousMetals,,m-c,0.0253000174565474,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,MagnetSensor,,,c-p,0.0012883349087463,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,MagnetSensor,plastics,Ag,e-m,1,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,MagnetSensor,plastics,,m-c,0.243216122836334,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,PCBWEEECat,,,c-p,0.0040730017873503,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,PCBWEEECat,otherOrUndefinedMaterials,Ag,e-m,1,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,PCBWEEECat,otherOrUndefinedMaterials,,m-c,1,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,PCBunspecified,ferrousMetals,Ag,e-m,0.0716291199589079,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,PCBunspecified,ferrousMetals,Cu,e-m,0.112762197360388,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,PCBunspecified,ferrousMetals,Ga,e-m,0.170328405185853,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,PCBunspecified,ferrousMetals,Mo,e-m,0.211413714366262,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,PCBunspecified,ferrousMetals,O,e-m,0.329789697256565,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,PCBunspecified,ferrousMetals,Sm,e-m,0.104076865872025,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,PCBunspecified,ferrousMetals,,m-c,1,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,PCBunspecified,,,c-p,0.0047136354091106,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,PVBacksheet,,,c-p,0.0160831526873106,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,PVBacksheet,plasticComposites,Ag,e-m,1,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,PVBacksheet,plasticComposites,,m-c,0.993197130477941,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,PVBacksheet,plastics,Ag,e-m,1,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,PVBacksheet,plastics,,m-c,0.0068028695220593,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,PVEncapsulationEVA,,,c-p,0.0166993984437497,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,PVEncapsulationEVA,plastics,Ag,e-m,1,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,PVEncapsulationEVA,plastics,,m-c,1,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,PVFrameAl,CuAndCuAlloys,Ag,e-m,0.295923128822237,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,PVFrameAl,CuAndCuAlloys,As,e-m,0.433060638182428,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,PVFrameAl,CuAndCuAlloys,Cu,e-m,0.108897297029588,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,PVFrameAl,CuAndCuAlloys,Ga,e-m,0.08904140878402,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,PVFrameAl,CuAndCuAlloys,Mn,e-m,0.0631713670816628,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,PVFrameAl,CuAndCuAlloys,Mo,e-m,0.0067798929756195,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,PVFrameAl,CuAndCuAlloys,Sm,e-m,0.0031262671244455,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,PVFrameAl,CuAndCuAlloys,,m-c,1,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,PVFrameAl,,,c-p,0.0066768171022109,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,PVSolarGlass,glass,Ag,e-m,0.0507185789134752,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,PVSolarGlass,glass,Pd,e-m,0.133410630689131,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,PVSolarGlass,glass,Sc,e-m,0.687707947075818,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,PVSolarGlass,glass,Zr,e-m,0.128162843321577,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,PVSolarGlass,glass,,m-c,1,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,PVSolarGlass,,,c-p,0.0045593620176082,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,PVcellSi,,,c-p,0.0041281734757821,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,PVcellSi,otherOrUndefinedMaterials,Ag,e-m,1,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,PVcellSi,otherOrUndefinedMaterials,,m-c,1,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,WEEEEvaporator,CuAndCuAlloys,Ag,e-m,0.312684871951362,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,WEEEEvaporator,CuAndCuAlloys,Dy,e-m,0.338409926214505,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,WEEEEvaporator,CuAndCuAlloys,Zr,e-m,0.348905201834132,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,WEEEEvaporator,CuAndCuAlloys,,m-c,0.446601701702635,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,WEEEEvaporator,,,c-p,0.0052314211569017,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,WEEEEvaporator,steelAndSteelAlloys,Ag,e-m,0.136347476613502,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,WEEEEvaporator,steelAndSteelAlloys,Cu,e-m,0.102819493351244,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,WEEEEvaporator,steelAndSteelAlloys,Ga,e-m,0.030133856344422,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,WEEEEvaporator,steelAndSteelAlloys,Mo,e-m,0.551359006896059,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,WEEEEvaporator,steelAndSteelAlloys,O,e-m,0.039670543519393,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,WEEEEvaporator,steelAndSteelAlloys,Sm,e-m,0.13966962327538,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,WEEEEvaporator,steelAndSteelAlloys,,m-c,0.553398298297365,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,brush,AlAndAlAlloys,Ag,e-m,0.0896907949374958,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,brush,AlAndAlAlloys,As,e-m,0.170025983509043,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,brush,AlAndAlAlloys,Cu,e-m,0.0524343847668683,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,brush,AlAndAlAlloys,Ga,e-m,0.495011786466362,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,brush,AlAndAlAlloys,Mn,e-m,0.034842869112074,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,brush,AlAndAlAlloys,Mo,e-m,0.0930772620174037,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,brush,AlAndAlAlloys,Sm,e-m,0.064916919190754,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,brush,AlAndAlAlloys,,m-c,0.371358263329076,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,brush,ferrousMetals,Ag,e-m,0.3675649170568,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,brush,ferrousMetals,Ca,e-m,0.0922602668203252,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,brush,ferrousMetals,Ga,e-m,0.193127314989966,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,brush,ferrousMetals,Mo,e-m,0.0380175563588071,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,brush,ferrousMetals,Sm,e-m,0.309029944774101,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,brush,ferrousMetals,,m-c,0.0360861771407539,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,brush,,,c-p,0.0168489014499256,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,brush,plastics,Ag,e-m,1,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,brush,plastics,,m-c,0.59255555953017,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cableUnspecified,AlAndAlAlloys,Ag,e-m,0.0317622523985862,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cableUnspecified,AlAndAlAlloys,As,e-m,0.0138358191459723,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cableUnspecified,AlAndAlAlloys,Cu,e-m,0.348695137885559,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cableUnspecified,AlAndAlAlloys,Ga,e-m,0.053726592962913,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cableUnspecified,AlAndAlAlloys,Mn,e-m,0.0821976603973514,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cableUnspecified,AlAndAlAlloys,Mo,e-m,0.166484051231556,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cableUnspecified,AlAndAlAlloys,Sm,e-m,0.303298485978062,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cableUnspecified,AlAndAlAlloys,,m-c,0.0446263745728556,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cableUnspecified,CuAndCuAlloys,Ag,e-m,0.0551495000029333,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cableUnspecified,CuAndCuAlloys,Dy,e-m,0.921900374968375,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cableUnspecified,CuAndCuAlloys,Zr,e-m,0.0229501250286912,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cableUnspecified,CuAndCuAlloys,,m-c,0.825693559551427,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cableUnspecified,ferrousMetals,Ag,e-m,0.0586030889082258,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cableUnspecified,ferrousMetals,Cu,e-m,0.0551214622689464,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cableUnspecified,ferrousMetals,Ga,e-m,0.16736401464444,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cableUnspecified,ferrousMetals,Mo,e-m,0.0720799566744851,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cableUnspecified,ferrousMetals,O,e-m,0.328822981043409,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cableUnspecified,ferrousMetals,Sm,e-m,0.318008496460494,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cableUnspecified,ferrousMetals,,m-c,0.0771150917930382,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cableUnspecified,,,c-p,0.0012740430477276,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cableUnspecified,plastics,Ag,e-m,1,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cableUnspecified,plastics,,m-c,0.0525649740826789,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cableWOPlug,,,c-p,0.0035832987156301,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cableWPlug,AlAndAlAlloys,,m-c,0.0348371555461647,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cableWPlug,ferrousMetals,,m-c,0.727638733972354,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cableWPlug,,,c-p,0.0154702898622627,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cableWPlug,plastics,Ag,e-m,1,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cableWPlug,plastics,,m-c,0.237524110481481,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cableWithConnector,CuAndCuAlloys,Ag,e-m,0.432577466361828,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cableWithConnector,CuAndCuAlloys,Dy,e-m,0.14094273548982,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cableWithConnector,CuAndCuAlloys,Zr,e-m,0.426479798148353,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cableWithConnector,CuAndCuAlloys,,m-c,1,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cables,,,c-p,0.0035802348262652,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cables,otherOrUndefinedMaterials,Ag,e-m,1,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cables,otherOrUndefinedMaterials,,m-c,1,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cablewire,AlAndAlAlloys,Ag,e-m,0.0927914152512921,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cablewire,AlAndAlAlloys,As,e-m,0.204554420287412,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cablewire,AlAndAlAlloys,Cu,e-m,0.0975922596642925,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cablewire,AlAndAlAlloys,Ga,e-m,0.0572537758656694,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cablewire,AlAndAlAlloys,Mn,e-m,0.208398360149275,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cablewire,AlAndAlAlloys,Mo,e-m,0.228739693178893,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cablewire,AlAndAlAlloys,Sm,e-m,0.110670075603165,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cablewire,AlAndAlAlloys,,m-c,0.0943634023729914,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cablewire,CuAndCuAlloys,Ag,e-m,0.0215808985345194,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cablewire,CuAndCuAlloys,Dy,e-m,0.837551601450035,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cablewire,CuAndCuAlloys,Zr,e-m,0.140867500015446,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cablewire,CuAndCuAlloys,,m-c,0.0491126932784251,%,3
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cablewire,ferrousMetals,Ag,e-m,0.108600572569158,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat2,cablewire,ferrousMetals,Ca,e-m,0.008847854554944,%,3
