,flow,product,component,material,element,mass
10776,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveCDDInt,,,1146.401534584174
10777,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveCDDInt,AlAndAlAlloys,,53.98784858439773
10778,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveCDDInt,AlAndAlAlloys,Ag,11.056800386433771
10779,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveCDDInt,AlAndAlAlloys,As,19.124951325494976
10780,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveCDDInt,AlAndAlAlloys,Cu,4.7876341574332475
10781,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveCDDInt,AlAndAlAlloys,Ga,3.1499468809027427
10782,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveCDDInt,AlAndAlAlloys,Mn,1.5059809430542423
10783,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveCDDInt,AlAndAlAlloys,Mo,0.9664811138663925
10784,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveCDDInt,AlAndAlAlloys,Sm,13.396053777212344
10785,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveCDDInt,CuAndCuAlloys,,511.42798509825906
10786,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveCDDInt,CuAndCuAlloys,Ag,131.49441459649108
10787,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveCDDInt,CuAndCuAlloys,Dy,6.8648753793730055
10788,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveCDDInt,CuAndCuAlloys,Zr,373.0686951223952
10789,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveCDDInt,ferrousMetals,,35.194274201032876
10790,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveCDDInt,ferrousMetals,Ag,5.591118887728738
10791,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveCDDInt,ferrousMetals,Cu,17.568940273414654
10792,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveCDDInt,ferrousMetals,Ga,0.4966240065961971
10793,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveCDDInt,ferrousMetals,Mo,6.66110672179277
10794,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveCDDInt,ferrousMetals,O,1.926760245512253
10795,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveCDDInt,ferrousMetals,Sm,2.9497240659882618
10796,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveCDDInt,otherMetalsAndMetalAlloys,,72.14685898285066
10797,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveCDDInt,otherMetalsAndMetalAlloys,Ag,3.413969466198401
10798,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveCDDInt,otherMetalsAndMetalAlloys,Al,38.29454145366606
10799,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveCDDInt,otherMetalsAndMetalAlloys,Dy,30.438348062986208
10800,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveCDDInt,plastics,,129.56732365133695
10801,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveCDDInt,plastics,Ag,129.56732365133695
10802,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveCDDInt,undefinedAndMixedMaterials,,344.0772440662967
10803,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveCDDInt,undefinedAndMixedMaterials,Ag,344.0772440662967
10804,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveFDD,,,315.0378390394122
10805,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveFDD,AlAndAlAlloys,,226.6074824954741
10806,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveFDD,AlAndAlAlloys,Ag,66.81384953595854
10807,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveFDD,AlAndAlAlloys,As,13.77300166440179
10808,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveFDD,AlAndAlAlloys,Cu,0.45249897516390575
10809,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveFDD,AlAndAlAlloys,Ga,34.22792761907667
10810,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveFDD,AlAndAlAlloys,Mn,47.187053011672596
10811,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveFDD,AlAndAlAlloys,Mo,1.1172714831157124
10812,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveFDD,AlAndAlAlloys,Sm,63.03588020608516
10813,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveFDD,ferrousMetals,,88.43035654393803
10814,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveFDD,ferrousMetals,Ag,6.419639950540432
10815,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveFDD,ferrousMetals,Cu,2.6722691009121897
10816,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveFDD,ferrousMetals,Ga,4.807511882163143
10817,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveFDD,ferrousMetals,Mo,33.27641415858717
10818,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveFDD,ferrousMetals,O,37.11527649171533
10819,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveFDD,ferrousMetals,Sm,4.139244960019804
10820,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveHDD,,,735.434360464613
10821,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveHDD,AlAndAlAlloys,,0.6770104750031114
10822,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveHDD,AlAndAlAlloys,Ag,0.14672152581972792
10823,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveHDD,AlAndAlAlloys,As,0.03269436197513571
10824,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveHDD,AlAndAlAlloys,Cu,0.030024916351463277
10825,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveHDD,AlAndAlAlloys,Ga,0.05174842858812662
10826,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveHDD,AlAndAlAlloys,Mn,0.3715494295409382
10827,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveHDD,AlAndAlAlloys,Mo,0.016562905302051643
10828,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveHDD,AlAndAlAlloys,Sm,0.02770890742566753
10829,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveHDD,CuAndCuAlloys,,168.20220197867977
10830,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveHDD,CuAndCuAlloys,Ag,85.22263806028326
10831,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveHDD,CuAndCuAlloys,Dy,60.33085166029086
10832,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveHDD,CuAndCuAlloys,Zr,22.648712258105654
10833,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveHDD,ferrousMetals,,5.439446031161517
10834,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveHDD,ferrousMetals,Ag,0.3602488578957097
10835,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveHDD,ferrousMetals,Cu,1.320345810294681
10836,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveHDD,ferrousMetals,Ga,1.7523368621176243
10837,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveHDD,ferrousMetals,Mo,0.43436381373280464
10838,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveHDD,ferrousMetals,O,0.1235003971593188
10839,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveHDD,ferrousMetals,Sm,1.4486502899613816
10840,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveHDD,otherMetalsAndMetalAlloys,,408.78138137525747
10841,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveHDD,otherMetalsAndMetalAlloys,Ag,305.0703304827168
10842,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveHDD,otherMetalsAndMetalAlloys,Al,52.090179454189155
10843,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveHDD,otherMetalsAndMetalAlloys,Dy,51.62087143835156
10844,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveHDD,plastics,,137.3900305174923
10845,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveHDD,plastics,Ag,137.3900305174923
10846,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveHDD,undefinedAndMixedMaterials,,14.944290087018745
10847,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveHDD,undefinedAndMixedMaterials,Ag,14.944290087018745
10848,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveUnspecified,,,203.8408731575191
10849,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveUnspecified,CuAndCuAlloys,,38.789533111488936
10850,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveUnspecified,CuAndCuAlloys,Ag,1.8123378043836833
10851,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveUnspecified,CuAndCuAlloys,Dy,29.414985696160475
10852,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveUnspecified,CuAndCuAlloys,Zr,7.56220961094475
10853,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveUnspecified,ferrousMetals,,9.326725833940339
10854,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveUnspecified,ferrousMetals,Ag,0.9066656863672407
10855,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveUnspecified,ferrousMetals,Cu,0.1918588594098925
10856,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveUnspecified,ferrousMetals,Ga,4.60197134769367
10857,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveUnspecified,ferrousMetals,Mo,2.362196863533872
10858,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveUnspecified,ferrousMetals,O,0.5431174625607081
10859,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveUnspecified,ferrousMetals,Sm,0.7209156143749553
10860,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveUnspecified,plastics,,102.46280834798331
10861,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveUnspecified,plastics,Ag,102.46280834798331
10862,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveUnspecified,undefinedAndMixedMaterials,,53.26180586410641
10863,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,driveUnspecified,undefinedAndMixedMaterials,Ag,53.26180586410641
10864,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,electricEngine,,,244.1335668102829
10865,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,electricEngine,AlAndAlAlloys,,15.339452866364345
10866,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,electricEngine,AlAndAlAlloys,Ag,1.493484896693983
10867,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,electricEngine,AlAndAlAlloys,As,1.6521358666841748
10868,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,electricEngine,AlAndAlAlloys,Cu,3.504665167641851
10869,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,electricEngine,AlAndAlAlloys,Ga,1.8947403335057817
10870,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,electricEngine,AlAndAlAlloys,Mn,1.821912188382986
10871,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,electricEngine,AlAndAlAlloys,Mo,4.098650598969299
10872,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,electricEngine,AlAndAlAlloys,Sm,0.8738638144862975
10873,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,electricEngine,CuAndCuAlloys,,1.73952104608894
10874,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,electricEngine,CuAndCuAlloys,Ag,1.2331874153740228
10875,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,electricEngine,CuAndCuAlloys,Dy,0.10633886401853757
10876,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,electricEngine,CuAndCuAlloys,Zr,0.39999476669637923
10877,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,electricEngine,carbon,,31.219143937812017
10878,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,electricEngine,carbon,Ag,18.31534871834554
10879,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,electricEngine,carbon,Pd,6.826091559689243
10880,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,electricEngine,carbon,Sc,2.4437696427683515
10881,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,electricEngine,carbon,Zr,3.6339340170088805
10882,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,electricEngine,ferrousMetals,,8.262392258833263
10883,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,electricEngine,ferrousMetals,Ag,1.3704289249657937
10884,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,electricEngine,ferrousMetals,Ca,0.15389619108227373
10885,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,electricEngine,ferrousMetals,Cu,0.48790784058862624
10886,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,electricEngine,ferrousMetals,Ga,1.491968144097
10887,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,electricEngine,ferrousMetals,Mo,0.25606049319906005
10888,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,electricEngine,ferrousMetals,O,1.850431919227845
10889,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,electricEngine,ferrousMetals,Sm,2.651698745672669
10890,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,electricEngine,otherOrganics,,146.57078334911574
10891,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,electricEngine,otherOrganics,Ag,146.57078334911574
10892,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,electricEngine,plastics,,41.002273352068435
10893,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,electricEngine,plastics,Ag,41.002273352068435
10894,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,filterFoamBased,,,47.948275742418794
10895,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,filterFoamBased,plastics,,47.948275742418794
10896,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,filterFoamBased,plastics,Ag,47.948275742418794
10897,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,fuse,,,250.91066355499117
10898,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,gear,,,31.29500818309184
10899,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,gear,plastics,,31.29500818309184
10900,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,gear,plastics,Ag,31.29500818309184
10901,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEairCondenser,,,205.25739282768353
10902,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEairCondenser,CuAndCuAlloys,,8.156458381267427
10903,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEairCondenser,CuAndCuAlloys,Ag,4.126207448075815
10904,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEairCondenser,CuAndCuAlloys,Dy,3.3011621284085484
10905,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEairCondenser,CuAndCuAlloys,Zr,0.7290888047830695
10906,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEairCondenser,otherOrUndefinedMaterials,,104.35019358990414
10907,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEairCondenser,otherOrUndefinedMaterials,Ag,104.35019358990414
10908,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEairCondenser,plastics,,52.6568989832724
10909,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEairCondenser,plastics,Ag,52.6568989832724
10910,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEairCondenser,steelAndSteelAlloys,,40.09384187323949
10911,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEairCondenser,steelAndSteelAlloys,Ag,3.3243403925527737
10912,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEairCondenser,steelAndSteelAlloys,Cu,4.218628835110442
10913,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEairCondenser,steelAndSteelAlloys,Ga,12.438210942031297
10914,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEairCondenser,steelAndSteelAlloys,Mo,6.736451784137286
10915,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEairCondenser,steelAndSteelAlloys,O,11.433522330756205
10916,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEairCondenser,steelAndSteelAlloys,Sm,1.942687588651452
10917,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEfan,,,2410.3811769191598
10918,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEfan,AlAndAlAlloys,,474.5976059089144
10919,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEfan,AlAndAlAlloys,Ag,60.891638163642774
10920,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEfan,AlAndAlAlloys,As,105.79194649806277
10921,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEfan,AlAndAlAlloys,Cu,42.357384562594625
10922,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEfan,AlAndAlAlloys,Ga,15.360117945755333
10923,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEfan,AlAndAlAlloys,Mn,38.972351920733814
10924,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEfan,AlAndAlAlloys,Mo,7.146968875277969
10925,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEfan,AlAndAlAlloys,Sm,204.07719794284705
10926,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEfan,CuAndCuAlloys,,2.489300978242601
10927,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEfan,CuAndCuAlloys,Ag,1.3984896329571659
10928,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEfan,CuAndCuAlloys,Dy,0.5745075922891113
10929,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEfan,CuAndCuAlloys,Zr,0.5163037529963241
10930,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEfan,ferrousMetals,,502.0969755366245
10931,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEfan,ferrousMetals,Ag,80.21161959732015
10932,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEfan,ferrousMetals,Ca,109.15759595404873
10933,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEfan,ferrousMetals,Cu,7.847317362930394
10934,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEfan,ferrousMetals,Ga,252.15556932226087
10935,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEfan,ferrousMetals,Mo,6.159011964764866
10936,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEfan,ferrousMetals,O,25.755823416582135
10937,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEfan,ferrousMetals,Sm,20.810037918717565
10938,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEfan,otherMetalsAndMetalAlloys,,947.4329788314823
10939,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEfan,plastics,,193.60915784862556
10940,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEfan,plastics,Ag,193.60915784862556
10941,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEfan,steelAndSteelAlloys,,15.291271820606953
10942,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEfan,steelAndSteelAlloys,Ag,1.3104960793070723
10943,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEfan,steelAndSteelAlloys,Cu,4.248559145950329
10944,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEfan,steelAndSteelAlloys,Ga,0.4824725411883798
10945,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEfan,steelAndSteelAlloys,Mo,1.9384005823701014
10946,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEfan,steelAndSteelAlloys,O,1.3680652719320419
10947,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEfan,steelAndSteelAlloys,Sm,5.943278199859019
10948,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEfan,undefinedAndMixedMaterials,,274.86388599466363
10949,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEfan,undefinedAndMixedMaterials,Ag,274.86388599466363
10950,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEheatSink,,,26.638015406513627
10951,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEheatSink,AlAndAlAlloys,,1.6620453844705585
10952,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEheatSink,AlAndAlAlloys,Ag,0.11674946623813573
10953,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEheatSink,AlAndAlAlloys,As,0.311273884211215
10954,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEheatSink,AlAndAlAlloys,Cu,0.20887306433962424
10955,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEheatSink,AlAndAlAlloys,Ga,0.5382555130768518
10956,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEheatSink,AlAndAlAlloys,Mn,0.2422697515039837
10957,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEheatSink,AlAndAlAlloys,Mo,0.02802730637465918
10958,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEheatSink,AlAndAlAlloys,Sm,0.21659639872608905
10959,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEheatSink,CuAndCuAlloys,,12.32679075738032
10960,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEheatSink,CuAndCuAlloys,Ag,6.303308569012608
10961,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEheatSink,CuAndCuAlloys,Dy,1.596423531412713
10962,WEEE_generatedComplementaryUndocumented,WEEE_Cat3,heatingCoolingEEEheatSink,CuAndCuAlloys,Zr,4.427058656954999
